model,strategy,article_id,error_type,category,entity,detail
llama3,few_shot,art_072,false_positive_entity,companies,app inventor foundation,
llama3,few_shot,art_072,false_positive_entity,companies,mit,
llama3,few_shot,art_073,false_positive_entity,companies,mit,
llama3,few_shot,art_073,false_positive_entity,companies,the lancet,
llama3,few_shot,art_073,false_positive_entity,technologies,none,
llama3,few_shot,art_074,false_positive_entity,companies,mit,
llama3,few_shot,art_074,false_positive_entity,companies,university of wisconsin at madison,
llama3,few_shot,art_075,false_positive_entity,companies,alexander w dreyfoos professor in media arts and sciences at the mit media lab,
llama3,few_shot,art_075,false_positive_entity,companies,john c head iii dean of the mit sloan school of management,
llama3,few_shot,art_075,false_positive_entity,companies,mcgovern institute for brain research,
llama3,few_shot,art_075,false_positive_entity,companies,mit,
llama3,few_shot,art_075,false_positive_entity,companies,urban metabolism group,
llama3,few_shot,art_075,false_positive_entity,models,genius,
llama3,few_shot,art_075,false_positive_entity,models,jam_bots,
llama3,few_shot,art_075,missed_entity,technologies,ai agents,
llama3,few_shot,art_076,false_positive_entity,companies,app inventor foundation,
llama3,few_shot,art_076,false_positive_entity,companies,boston mayors office of new urban mechanics,
llama3,few_shot,art_076,false_positive_entity,companies,mit,
llama3,few_shot,art_076,false_positive_entity,companies,museum of science,
llama3,few_shot,art_076,false_positive_entity,companies,nasa,
llama3,few_shot,art_076,false_positive_entity,companies,new england innovation academy,
llama3,few_shot,art_076,missed_entity,models,chatgpt,
llama3,few_shot,art_077,false_positive_entity,companies,adobe systems,
llama3,few_shot,art_077,false_positive_entity,companies,mit,
llama3,few_shot,art_077,false_positive_entity,companies,singapore defence science and technology agency,
llama3,few_shot,art_077,false_positive_entity,companies,us intelligence advanced research projects activity,
llama3,few_shot,art_077,false_positive_entity,models,meschers,
llama3,few_shot,art_077,missed_entity,companies,adobe,
llama3,few_shot,art_078,false_positive_entity,companies,fudan university,
llama3,few_shot,art_078,false_positive_entity,companies,mit,
llama3,few_shot,art_078,false_positive_entity,companies,shenzhen university,
llama3,few_shot,art_078,false_positive_entity,companies,sun yat-sen university,
llama3,few_shot,art_079,false_positive_entity,companies,mit,
llama3,few_shot,art_080,false_positive_entity,companies,carnegie mellon university,
llama3,few_shot,art_080,false_positive_entity,companies,mit,
llama3,few_shot,art_080,false_positive_entity,technologies,diffusion forcing,
llama3,few_shot,art_080,false_positive_entity,technologies,full-sequence diffusion models,
llama3,few_shot,art_080,false_positive_entity,technologies,next-token prediction models,
llama3,few_shot,art_080,missed_entity,technologies,ai agents,
llama3,few_shot,art_080,missed_entity,technologies,generative ai,
llama3,few_shot,art_081,false_positive_entity,companies,mit,
llama3,few_shot,art_082,false_positive_entity,companies,google cloud ai,
llama3,few_shot,art_082,false_positive_entity,companies,ibm,
llama3,few_shot,art_082,false_positive_entity,companies,mit,
llama3,few_shot,art_082,false_positive_entity,companies,university of illinois at urbana-champaign,
llama3,few_shot,art_082,false_positive_entity,models,codesteer,
llama3,few_shot,art_082,false_positive_entity,technologies,generative ai,
llama3,few_shot,art_082,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_082,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_082,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_082,missed_entity,companies,google,
llama3,few_shot,art_083,false_positive_entity,companies,mit department of electrical engineering and computer science,
llama3,few_shot,art_083,false_positive_entity,companies,mit global studies and languages section,
llama3,few_shot,art_083,false_positive_entity,companies,mit open learning,
llama3,few_shot,art_083,false_positive_entity,companies,mit pk-12 at open learning,
llama3,few_shot,art_083,false_positive_entity,companies,mit sloan school of management,
llama3,few_shot,art_083,false_positive_entity,companies,mitxdigital learning scientist,
llama3,few_shot,art_083,false_positive_entity,companies,national science foundation institute for artificial intelligence and fundamental interactions,
llama3,few_shot,art_083,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_084,false_positive_entity,companies,mit,
llama3,few_shot,art_084,false_positive_entity,companies,momentum ai,
llama3,few_shot,art_084,false_positive_entity,companies,next sing,
llama3,few_shot,art_084,false_positive_entity,companies,noaa,
llama3,few_shot,art_085,false_positive_entity,companies,harvey mudd college,
llama3,few_shot,art_085,false_positive_entity,companies,mit,
llama3,few_shot,art_085,false_positive_entity,companies,natural sciences and engineering research council of canada,
llama3,few_shot,art_085,false_positive_entity,companies,open philanthropy,
llama3,few_shot,art_085,false_positive_entity,companies,princeton university,
llama3,few_shot,art_085,false_positive_entity,companies,university of california at berkeley,
llama3,few_shot,art_085,false_positive_entity,companies,university of wisconsin-madison,
llama3,few_shot,art_085,false_positive_entity,companies,us air force office of scientific research,
llama3,few_shot,art_085,false_positive_entity,companies,us defense advanced research projects agency,
llama3,few_shot,art_085,false_positive_entity,companies,us department of defense,
llama3,few_shot,art_085,false_positive_entity,companies,us office of naval research,
llama3,few_shot,art_085,false_positive_entity,models,ada,
llama3,few_shot,art_085,false_positive_entity,models,claude,
llama3,few_shot,art_085,false_positive_entity,models,dreamcoder,
llama3,few_shot,art_085,false_positive_entity,models,gemini,
llama3,few_shot,art_085,false_positive_entity,models,lga,
llama3,few_shot,art_085,false_positive_entity,models,lilo,
llama3,few_shot,art_085,false_positive_entity,models,stitch,
llama3,few_shot,art_085,false_positive_entity,technologies,compression,
llama3,few_shot,art_085,false_positive_entity,technologies,generative ai,
llama3,few_shot,art_085,false_positive_entity,technologies,library learning,
llama3,few_shot,art_085,false_positive_entity,technologies,neurosymbolic method,
llama3,few_shot,art_085,false_positive_entity,technologies,planning algorithms,
llama3,few_shot,art_085,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_085,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_085,false_positive_entity,technologies,symbolic search,
llama3,few_shot,art_086,false_positive_entity,companies,mit,
llama3,few_shot,art_086,false_positive_entity,companies,new york university,
llama3,few_shot,art_086,false_positive_entity,companies,university of california los angeles,
llama3,few_shot,art_086,false_positive_entity,models,tessa,
llama3,few_shot,art_086,missed_entity,models,chatgpt,
llama3,few_shot,art_086,missed_entity,technologies,generative ai,
llama3,few_shot,art_087,false_positive_entity,companies,inaturalist,
llama3,few_shot,art_087,false_positive_entity,companies,mit,
llama3,few_shot,art_087,false_positive_entity,companies,university of edinburgh,
llama3,few_shot,art_087,false_positive_entity,companies,university of massachusetts at amherst,
llama3,few_shot,art_087,false_positive_entity,companies,university of pittsburgh,
llama3,few_shot,art_087,false_positive_entity,companies,world wildlife fund united kingdom,
llama3,few_shot,art_087,false_positive_entity,technologies,generative ai,
llama3,few_shot,art_088,false_positive_entity,companies,ibm,
llama3,few_shot,art_088,false_positive_entity,companies,mit,
llama3,few_shot,art_088,false_positive_entity,technologies,none of the explicitly mentioned ai technologies match the labels however the article does describe a technique that involves prompting a language model to create and execute a python program to solve a users query which is a form of generative ai,
llama3,few_shot,art_089,false_positive_entity,companies,techinsights,
llama3,few_shot,art_089,false_positive_entity,companies,university of california at berkeley,
llama3,few_shot,art_090,false_positive_entity,companies,carnegie mellon university,
llama3,few_shot,art_090,false_positive_entity,companies,mit,
llama3,few_shot,art_090,false_positive_entity,models,gensql,
llama3,few_shot,art_090,false_positive_entity,technologies,probabilistic ai,
llama3,few_shot,art_090,missed_entity,models,chatgpt,
llama3,few_shot,art_091,false_positive_entity,companies,mit,
llama3,few_shot,art_091,false_positive_entity,companies,stanford university,
llama3,few_shot,art_091,false_positive_entity,companies,university college london,
llama3,few_shot,art_091,false_positive_entity,technologies,none,
llama3,few_shot,art_092,false_positive_entity,companies,american association of university women,
llama3,few_shot,art_092,false_positive_entity,companies,ibm,
llama3,few_shot,art_092,false_positive_entity,companies,mcgovern institute,
llama3,few_shot,art_092,false_positive_entity,companies,mit,
llama3,few_shot,art_092,false_positive_entity,companies,mits department of brain and cognitive sciences,
llama3,few_shot,art_092,false_positive_entity,companies,simons center for the social brain,
llama3,few_shot,art_093,false_positive_entity,companies,mit,
llama3,few_shot,art_093,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_093,false_positive_entity,companies,stanford university,
llama3,few_shot,art_093,false_positive_entity,companies,us department of energy,
llama3,few_shot,art_093,false_positive_entity,companies,yale university,
llama3,few_shot,art_093,false_positive_entity,models,crystalyze,
llama3,few_shot,art_094,false_positive_entity,companies,harvard university,
llama3,few_shot,art_094,false_positive_entity,companies,ibm,
llama3,few_shot,art_094,false_positive_entity,companies,mit,
llama3,few_shot,art_094,false_positive_entity,companies,northeastern university,
llama3,few_shot,art_094,false_positive_entity,companies,open philanthropy,
llama3,few_shot,art_094,false_positive_entity,companies,us army research laboratory,
llama3,few_shot,art_094,false_positive_entity,companies,us national science foundation,
llama3,few_shot,art_094,false_positive_entity,companies,viterbi fellowship,
llama3,few_shot,art_094,false_positive_entity,technologies,generative ai,
llama3,few_shot,art_094,false_positive_entity,technologies,multimodal ai,
llama3,few_shot,art_094,false_positive_entity,technologies,reinforcement learning,
llama3,few_shot,art_094,false_positive_entity,technologies,retrieval-augmented generation,
llama3,few_shot,art_095,false_positive_entity,companies,argonne national laboratory,
llama3,few_shot,art_095,false_positive_entity,companies,duke university,
llama3,few_shot,art_095,false_positive_entity,companies,emory university,
llama3,few_shot,art_095,false_positive_entity,companies,harvard university,
llama3,few_shot,art_095,false_positive_entity,companies,mathworks,
llama3,few_shot,art_095,false_positive_entity,companies,mit,
llama3,few_shot,art_095,false_positive_entity,companies,national science foundation,
llama3,few_shot,art_095,false_positive_entity,companies,oak ridge national laboratory,
llama3,few_shot,art_095,false_positive_entity,companies,university of california at santa barbara,
llama3,few_shot,art_095,false_positive_entity,companies,university of south carolina,
llama3,few_shot,art_095,false_positive_entity,companies,us department of energy,
